   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     08:39,         -,         -,         -,         -,               -,              -
  2,    昆山南,     09:01,     09:03,      02分,        22,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     09:17,     09:19,      02分,        38,         0,    25.5/-,           -/-/-,            -/-
  4,      无锡,     09:36,     09:38,      02分,        57,         0,    38.5/-,           -/-/-,            -/-
  5,      丹阳,     10:08,     10:20,      12分,        89,         0,    64.5/-,           -/-/-,            -/-
  6,      镇江,     10:34,     10:36,      02分,       115,         0,    72.5/-,           -/-/-,            -/-
  7,    南京南,     11:07,     11:10,      03分,       148,         0,    95.5/-,           -/-/-,            -/-
  8,    合肥南,     12:04,     12:08,      04分,       205,         0,   156.5/-,           -/-/-,            -/-
  9,      六安,     12:36,     12:38,      02分,       237,         0,     182/-,           -/-/-,            -/-
 10,      金寨,     12:58,     13:00,      02分,       259,         0,   197.5/-,           -/-/-,            -/-
 11,      汉口,     14:24,     14:32,      08分,       345,         0,     262/-,           -/-/-,            -/-
 12,      汉川,     14:56,     14:58,      02分,       377,         0,   275.5/-,           -/-/-,            -/-
 13,    仙桃西,     15:23,     15:25,      02分,       404,         0,   295.5/-,           -/-/-,            -/-
 14,      荆州,     15:58,     16:00,      02分,       439,         0,     322/-,           -/-/-,            -/-
 15,    宜昌东,     16:34,     16:40,      06分,       475,         0,   347.5/-,           -/-/-,            -/-
 16,      建始,     18:07,     18:09,      02分,       568,         0,     400/-,           -/-/-,            -/-
 17,      恩施,     18:32,     18:38,      06分,       593,         0,     410/-,           -/-/-,            -/-
 18,      利川,     19:12,     19:15,      03分,       633,         0,   428.5/-,           -/-/-,            -/-
 19,      丰都,     20:10,     20:13,      03分,       691,         0,   470.5/-,           -/-/-,            -/-
 20,    涪陵北,     20:33,     20:35,      02分,       714,         0,   482.5/-,           -/-/-,            -/-
 21,    长寿北,     20:48,     20:51,      03分,       729,         0,   489.5/-,           -/-/-,            -/-
 22,    重庆北,     21:20,     21:20,      00分,       761,         0,   509.5/-,           -/-/-,            -/-
