   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     07:30,         -,         -,         -,         -,               -,              -
  2,    三水南,     07:57,     07:59,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,      广宁,     08:23,     08:25,      02分,        53,         0,    38.5/-,           -/-/-,            -/-
  4,      怀集,     08:42,     08:44,      02分,        72,         0,      53/-,           -/-/-,            -/-
  5,      贺州,     09:13,     09:15,      02分,       103,         0,    80.5/-,           -/-/-,            -/-
  6,    桂林西,     10:14,     10:18,      04分,       164,         0,     137/-,           -/-/-,            -/-
  7,    三江南,     10:49,     10:51,      02分,       199,         0,     164/-,           -/-/-,            -/-
  8,      从江,     11:14,     11:16,      02分,       224,         0,     180/-,           -/-/-,            -/-
  9,    贵定县,     12:20,     12:22,      02分,       290,         0,     243/-,           -/-/-,            -/-
 10,    龙洞堡,     12:42,     12:44,      02分,       312,         0,     259/-,           -/-/-,            -/-
 11,    贵阳北,     13:02,     13:02,      00分,       332,         0,   267.5/-,           -/-/-,            -/-
