   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     08:36,         -,         -,         -,         -,               -,              -
  2,    肇庆东,     09:12,     09:14,      02分,        36,         0,    23.5/-,           -/-/-,            -/-
  3,      郁南,     10:06,     10:08,      02分,        90,         0,    66.5/-,           -/-/-,            -/-
  4,    梧州南,     10:23,     10:29,      06分,       107,         0,      76/-,           -/-/-,            -/-
  5,    平南南,     11:01,     11:04,      03分,       145,         0,   100.5/-,           -/-/-,            -/-
  6,      桂平,     11:19,     11:22,      03分,       163,         0,   110.5/-,           -/-/-,            -/-
  7,      贵港,     11:46,     11:48,      02分,       190,         0,     128/-,           -/-/-,            -/-
  8,    南宁东,     12:38,     13:00,      22分,       242,         0,     169/-,           -/-/-,            -/-
  9,    钦州东,     13:45,     13:47,      02分,       309,         0,     200/-,           -/-/-,            -/-
 10,      北海,     14:29,     14:29,      00分,       353,         0,   226.5/-,           -/-/-,            -/-
