   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武汉,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,      汉口,     08:30,     08:38,      08分,        20,         0,     9.5/-,           -/-/-,            -/-
  3,    天门南,     09:12,     09:15,      03分,        62,         0,    24.5/-,           -/-/-,            -/-
  4,      潜江,     09:35,     09:37,      02分,        85,         0,    39.5/-,           -/-/-,            -/-
  5,      荆州,     10:03,     10:05,      02分,       113,         0,    59.5/-,           -/-/-,            -/-
  6,    宜昌东,     10:38,     10:42,      04分,       148,         0,    84.5/-,           -/-/-,            -/-
  7,      巴东,     11:36,     11:38,      02分,       206,         0,     119/-,           -/-/-,            -/-
  8,      恩施,     12:32,     12:38,      06分,       262,         0,     148/-,           -/-/-,            -/-
  9,      利川,     13:13,     13:17,      04分,       303,         0,   166.5/-,           -/-/-,            -/-
 10,    石柱县,     13:57,     14:00,      03分,       347,         0,   194.5/-,           -/-/-,            -/-
 11,      丰都,     14:19,     14:21,      02分,       369,         0,   208.5/-,           -/-/-,            -/-
 12,    长寿北,     14:49,     14:52,      03分,       399,         0,   227.5/-,           -/-/-,            -/-
 13,    重庆北,     15:21,     15:21,      00分,       431,         0,   247.5/-,           -/-/-,            -/-
