   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南通,         -,     16:35,         -,         -,         -,         -,               -,              -
  2,      如皋,     16:59,     17:01,      02分,        24,         0,      17/-,           -/-/-,            -/-
  3,    海安县,     17:13,     17:16,      03分,        38,         0,      24/-,           -/-/-,            -/-
  4,      姜堰,     17:34,     17:36,      02分,        59,         0,      39/-,           -/-/-,            -/-
  5,      泰州,     17:46,     17:48,      02分,        71,         0,      44/-,           -/-/-,            -/-
  6,      扬州,     18:20,     18:22,      02分,       105,         0,      68/-,           -/-/-,            -/-
  7,      全椒,     19:32,     19:34,      02分,       177,         0,     115/-,           -/-/-,            -/-
  8,    合肥南,     20:11,     20:16,      05分,       216,         0,   155.5/-,           -/-/-,            -/-
  9,      六安,     20:44,     20:46,      02分,       249,         0,   180.5/-,           -/-/-,            -/-
 10,    红安西,     21:54,     21:56,      02分,       319,         0,   239.5/-,           -/-/-,            -/-
 11,      汉口,     22:29,     22:29,      00分,       354,         0,   260.5/-,           -/-/-,            -/-
