   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    宜昌东,         -,     09:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    枝江北,     09:18,     09:20,       2分,        18,        44, 12.5/14.5,           -/-/-,           -/-
  3,      荆州,     09:38,     09:40,       2分,        38,        88, 25.5/30.5,           -/-/-,           -/-
  4,      潜江,     10:06,     10:08,       2分,        66,       158, 46.5/55.5,           -/-/-,           -/-
  5,    仙桃西,     10:18,     10:20,       2分,        78,       178, 51.5/62.5,           -/-/-,           -/-
  6,      汉川,     10:45,     10:47,       2分,       105,       246, 71.5/85.5,           -/-/-,           -/-
  7,      汉口,     11:11,     11:16,       5分,       131,       292,84.5/102.5,           -/-/-,           -/-
  8,      武汉,     11:38,     11:43,       5分,       158,       323,96.5/115.5,           -/-/-,           -/-
  9,      黄石,     12:30,     12:33,       3分,       210,       410,122.5/145.5,           -/-/-,           -/-
 10,      阳新,     12:56,     12:58,       2分,       236,       454,   134/160,           -/-/-,           -/-
 11,    共青城,     14:09,     14:11,       2分,       309,       583,   174/208,           -/-/-,           -/-
 12,      永修,     14:23,     14:25,       2分,       323,       609,   181/217,           -/-/-,           -/-
 13,    南昌西,     14:46,         -,          ,       346,       675, 197/236.5,           -/-/-,           -/-
