   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     14:45,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      晋江,     15:03,     15:06,       3分,        18,        92, 12.5/15.5,           -/-/-,           -/-
  3,      泉州,     15:17,     15:19,       2分,        32,       142, 20.5/24.5,           -/-/-,           -/-
  4,      莆田,     15:44,     15:46,       2分,        59,       211, 40.5/48.5,           -/-/-,           -/-
  5,      永泰,     16:09,     16:11,       2分,        84,       270,   58.5/70,           -/-/-,           -/-
  6,      尤溪,     16:45,     16:47,       2分,       120,       365,  86/103.5,           -/-/-,           -/-
  7,    三明北,     17:05,     17:09,       4分,       140,       407,98.5/118.5,           -/-/-,           -/-
  8,      将乐,     17:29,     17:31,       2分,       164,       457,   113/136,           -/-/-,           -/-
  9,  建宁县北,     17:57,     17:59,       2分,       192,       529, 134.5/161,           -/-/-,           -/-
 10,      南城,     18:29,     18:31,       2分,       224,       610, 158/189.5,           -/-/-,           -/-
 11,    南昌西,     19:23,     19:29,       6分,       278,       759,   202/242,           -/-/-,           -/-
 12,    共青城,     19:57,     19:59,       2分,       312,       767,       -/-,           -/-/-,           -/-
 13,      庐山,     20:16,     20:19,       3分,       331,       882,237.5/285.5,           -/-/-,           -/-
 14,      瑞昌,     20:35,     20:37,       2分,       350,       840,       -/-,           -/-/-,           -/-
 15,      阳新,     21:13,     21:15,       2分,       388,      1041,       -/-,           -/-/-,           -/-
 16,      黄石,     21:35,     21:37,       2分,       410,      1011, 277/332.5,           -/-/-,           -/-
 17,      鄂州,     21:50,     21:52,       2分,       425,       972,       -/-,           -/-/-,           -/-
 18,      武汉,     22:31,     22:36,       5分,       466,      1098, 302.5/363,           -/-/-,           -/-
 19,      汉口,     23:02,         -,          ,       497,      1063, 313/375.5,           -/-/-,           -/-
