   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      桂林,         -,     18:07,         -,         -,         -,         -,               -,              -
  2,      柳州,     19:10,     19:14,      04分,        63,         0,    45.5/-,           -/-/-,            -/-
  3,    来宾北,     19:42,     19:44,      02分,        95,         0,      65/-,           -/-/-,            -/-
  4,      宾阳,     20:09,     20:11,      02分,       122,         0,    83.5/-,           -/-/-,            -/-
  5,    南宁东,     20:42,     20:46,      04分,       155,         0,     108/-,           -/-/-,            -/-
  6,      南宁,     20:57,     21:01,      04分,       170,         0,     108/-,           -/-/-,            -/-
  7,    隆安东,     21:35,     21:37,      02分,       208,         0,   141.5/-,           -/-/-,            -/-
  8,      平果,     21:49,     21:53,      04分,       222,         0,     151/-,           -/-/-,            -/-
  9,      田阳,     22:24,     22:26,      02分,       257,         0,     182/-,           -/-/-,            -/-
 10,      百色,     22:41,     22:41,      00分,       274,         0,   193.5/-,           -/-/-,            -/-
