   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      百色,         -,     13:03,         -,         -,         -,         -,               -,              -
  2,      田阳,     13:18,     13:22,      04分,        15,         0,    11.5/-,           -/-/-,            -/-
  3,    田东北,     13:34,     13:36,      02分,        31,         0,    20.5/-,           -/-/-,            -/-
  4,      平果,     13:59,     14:03,      04分,        56,         0,    42.5/-,           -/-/-,            -/-
  5,      南宁,     14:46,     14:50,      04分,       103,         0,      88/-,           -/-/-,            -/-
  6,    南宁东,     15:01,     15:04,      03分,       118,         0,      88/-,           -/-/-,            -/-
  7,      宾阳,     15:34,     15:36,      02分,       151,         0,     110/-,           -/-/-,            -/-
  8,    来宾北,     16:01,     16:03,      02分,       178,         0,   128.5/-,           -/-/-,            -/-
  9,      柳州,     16:32,     16:35,      03分,       209,         0,     148/-,           -/-/-,            -/-
 10,    鹿寨北,     17:03,     17:06,      03分,       240,         0,   164.5/-,           -/-/-,            -/-
 11,      桂林,     17:44,     17:44,      00分,       281,         0,   193.5/-,           -/-/-,            -/-
