   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     10:18,         -,         -,         -,         -,               -,              -
  2,    昆山南,     10:37,     10:39,      02分,        19,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     10:52,     10:54,      02分,        34,         0,    25.5/-,           -/-/-,            -/-
  4,      无锡,     11:09,     11:11,      02分,        51,         0,    38.5/-,           -/-/-,            -/-
  5,      常州,     11:26,     11:28,      02分,        68,         0,    50.5/-,           -/-/-,            -/-
  6,      丹阳,     11:44,     11:46,      02分,        86,         0,    64.5/-,           -/-/-,            -/-
  7,      镇江,     11:58,     12:00,      02分,       100,         0,    72.5/-,           -/-/-,            -/-
  8,    南京南,     12:29,     12:32,      03分,       131,         0,    95.5/-,           -/-/-,            -/-
  9,    合肥南,     13:26,     13:38,      12分,       188,         0,   156.5/-,           -/-/-,            -/-
 10,      六安,     14:06,     14:08,      02分,       228,         0,     182/-,           -/-/-,            -/-
 11,      金寨,     14:28,     14:31,      03分,       250,         0,   197.5/-,           -/-/-,            -/-
 12,    麻城北,     15:14,     15:16,      02分,       296,         0,     229/-,           -/-/-,            -/-
 13,      汉口,     16:02,     16:02,      00分,       344,         0,     262/-,           -/-/-,            -/-
