   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     15:25,         -,         -,         -,         -,               -,              -
  2,    惠州南,     15:52,     15:54,      02分,        27,         0,    16.5/-,           -/-/-,            -/-
  3,      陆丰,     16:44,     16:46,      02分,        79,         0,      56/-,           -/-/-,            -/-
  4,      潮阳,     17:22,     17:24,      02分,       117,         0,    81.5/-,           -/-/-,            -/-
  5,      潮汕,     17:40,     17:42,      02分,       135,         0,   101.5/-,           -/-/-,            -/-
  6,      饶平,     18:01,     18:03,      02分,       156,         0,   101.5/-,           -/-/-,            -/-
  7,      云霄,     18:22,     18:24,      02分,       177,         0,     116/-,           -/-/-,            -/-
  8,      漳州,     18:52,     18:56,      04分,       207,         0,     138/-,           -/-/-,            -/-
  9,    厦门北,     19:18,     19:22,      04分,       233,         0,   150.5/-,           -/-/-,            -/-
 10,      泉州,     19:47,     19:49,      02分,       262,         0,   171.5/-,           -/-/-,            -/-
 11,      莆田,     20:14,     20:16,      02分,       289,         0,     192/-,           -/-/-,            -/-
 12,    福州南,     20:47,     20:47,      00分,       322,         0,     217/-,           -/-/-,            -/-
