   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    梧州南,         -,     12:56,         -,         -,         -,         -,               -,              -
  2,      藤县,     13:09,     13:11,      02分,        13,         0,       7/-,           -/-/-,            -/-
  3,    平南南,     13:34,     13:36,      02分,        38,         0,    24.5/-,           -/-/-,            -/-
  4,      桂平,     13:51,     13:53,      02分,        55,         0,    34.5/-,           -/-/-,            -/-
  5,      贵港,     14:17,     14:19,      02分,        81,         0,      52/-,           -/-/-,            -/-
  6,    南宁东,     15:09,     15:13,      04分,       133,         0,      93/-,           -/-/-,            -/-
  7,      南宁,     15:25,     15:31,      06分,       149,         0,      93/-,           -/-/-,            -/-
  8,    隆安东,     16:05,     16:07,      02分,       189,         0,   126.5/-,           -/-/-,            -/-
  9,      平果,     16:19,     16:23,      04分,       203,         0,     136/-,           -/-/-,            -/-
 10,      田阳,     16:54,     16:56,      02分,       238,         0,     167/-,           -/-/-,            -/-
 11,      百色,     17:11,     17:11,      00分,       255,         0,   178.5/-,           -/-/-,            -/-
