   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     08:32,         -,         -,         -,         -,               -,              -
  2,  深圳坪山,     08:53,     08:55,      02分,        21,         0,    10.5/-,           -/-/-,            -/-
  3,      汕尾,     09:36,     09:38,      02分,        64,         0,    45.5/-,           -/-/-,            -/-
  4,      陆丰,     09:54,     10:01,      07分,        82,         0,      51/-,           -/-/-,            -/-
  5,      潮汕,     10:50,     10:53,      03分,       138,         0,    89.5/-,           -/-/-,            -/-
  6,      漳浦,     11:38,     11:40,      02分,       186,         0,   125.5/-,           -/-/-,            -/-
  7,      漳州,     11:58,     12:00,      02分,       206,         0,     138/-,           -/-/-,            -/-
  8,      角美,     12:11,     12:13,      02分,       219,         0,   143.5/-,           -/-/-,            -/-
  9,    厦门北,     12:25,     12:37,      12分,       233,         0,   150.5/-,           -/-/-,            -/-
 10,      泉州,     13:02,     13:04,      02分,       270,         0,   171.5/-,           -/-/-,            -/-
 11,      仙游,     13:22,     13:24,      02分,       290,         0,     185/-,           -/-/-,            -/-
 12,    福州南,     14:02,     14:02,      00分,       330,         0,     217/-,           -/-/-,            -/-
