   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     10:43,         -,         -,         -,         -,               -,              -
  2,    天门南,     11:17,     11:19,      02分,        34,         0,    24.5/-,           -/-/-,            -/-
  3,      潜江,     11:39,     11:41,      02分,        56,         0,    39.5/-,           -/-/-,            -/-
  4,      荆州,     12:07,     12:09,      02分,        84,         0,    59.5/-,           -/-/-,            -/-
  5,    宜昌东,     12:43,     12:47,      04分,       120,         0,    84.5/-,           -/-/-,            -/-
  6,      建始,     14:14,     14:16,      02分,       211,         0,     138/-,           -/-/-,            -/-
  7,      恩施,     14:40,     14:44,      04分,       237,         0,     148/-,           -/-/-,            -/-
  8,      利川,     15:18,     15:21,      03分,       275,         0,   166.5/-,           -/-/-,            -/-
  9,      丰都,     16:16,     16:18,      02分,       333,         0,   208.5/-,           -/-/-,            -/-
 10,    重庆北,     17:10,     17:18,      08分,       387,         0,   247.5/-,           -/-/-,            -/-
 11,      潼南,     18:03,     18:05,      02分,       440,         0,     283/-,           -/-/-,            -/-
 12,      遂宁,     18:34,     18:36,      02分,       471,         0,     299/-,           -/-/-,            -/-
 13,    成都东,     19:32,     19:32,      00分,       529,         0,     344/-,           -/-/-,            -/-
