   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     11:20,         -,         -,         -,         -,               -,              -
  2,    大通西,     11:39,     11:41,      02分,        19,         0,       0/-,           0/0/0,            0/0
  3,      门源,     12:05,     12:07,      02分,        45,         0,       0/-,           0/0/0,            0/0
  4,    张掖西,     13:16,     13:18,      02分,       116,         0,       0/-,           0/0/0,            0/0
  5,   临泽南,     13:35,     13:37,      02分,       135,         0,   102.5/-,           -/-/-,           -/-
  6,   清水北,     14:12,     14:14,      02分,       172,         0,     132/-,           -/-/-,           -/-
  7,    酒泉南,     14:39,     14:41,      02分,       199,         0,       0/-,           0/0/0,            0/0
  8,  嘉峪关南,     14:53,     14:59,      06分,       213,         0,       0/-,           0/0/0,            0/0
  9,      玉门,     15:43,     15:45,      02分,       263,         0,       0/-,           0/0/0,            0/0
 10,    柳园南,     16:40,     16:43,      03分,       320,         0,       0/-,           0/0/0,            0/0
 11,      哈密,     18:09,     18:15,      06分,       409,         0,       0/-,           0/0/0,            0/0
 12,   鄯善北,     19:43,     19:46,      03分,       503,         0,   413.5/-,           -/-/-,           -/-
 13,吐鲁番北,     20:18,     20:21,      03分,       538,         0,   441.5/-,           -/-/-,           -/-
 14,乌鲁木齐南,     21:18,     21:35,      17分,       598,         0,       0/-,           0/0/0,            0/0
 15,  乌鲁木齐,     21:47,     21:47,      00分,       627,         0,       0/-,           0/0/0,            0/0
