   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  武夷山东,         -,     09:06,         -,         -,         -,         -,               -,              -
  2,    南平北,     09:37,     09:39,      02分,        31,         0,      32/-,           -/-/-,            -/-
  3,      福州,     10:19,     10:23,      04分,        73,         0,    69.5/-,           -/-/-,            -/-
  4,      福清,     10:50,     10:52,      02分,       104,         0,    85.5/-,           -/-/-,            -/-
  5,      莆田,     11:11,     11:13,      02分,       125,         0,   100.5/-,           -/-/-,            -/-
  6,      泉州,     11:38,     11:40,      02分,       152,         0,   120.5/-,           -/-/-,            -/-
  7,      晋江,     11:51,     11:53,      02分,       165,         0,     128/-,           -/-/-,            -/-
  8,    厦门北,     12:11,     12:17,      06分,       185,         0,     141/-,           -/-/-,            -/-
  9,      云霄,     13:00,     13:02,      02分,       234,         0,     176/-,           -/-/-,            -/-
 10,      潮汕,     13:35,     13:37,      02分,       269,         0,   202.5/-,           -/-/-,            -/-
 11,      潮阳,     13:50,     13:52,      02分,       284,         0,     210/-,           -/-/-,            -/-
 12,      普宁,     14:08,     14:10,      02分,       302,         0,     218/-,           -/-/-,            -/-
 13,      汕尾,     14:46,     14:48,      02分,       340,         0,     246/-,           -/-/-,            -/-
 14,    惠州南,     15:23,     15:25,      02分,       377,         0,   275.5/-,           -/-/-,            -/-
 15,    深圳北,     15:59,     15:59,      00分,       413,         0,     292/-,           -/-/-,            -/-
