   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     14:38,         -,         -,         -,         -,               -,              -
  2,      普湾,     14:57,     14:59,      02分,        19,         0,    12.5/-,           -/-/-,            -/-
  3,  瓦房店西,     15:13,     15:30,      17分,        35,         0,    23.5/-,           -/-/-,            -/-
  4,    鲅鱼圈,     15:52,     15:54,      02分,        74,         0,    45.5/-,           -/-/-,            -/-
  5,    盖州西,     16:05,     16:07,      02分,        87,         0,    54.5/-,           -/-/-,            -/-
  6,    营口东,     16:19,     16:21,      02分,       101,         0,    63.5/-,           -/-/-,            -/-
  7,      盘锦,     16:52,     16:55,      03分,       134,         0,      91/-,           -/-/-,            -/-
  8,    锦州南,     17:30,     17:31,      01分,       172,         0,   120.5/-,           -/-/-,            -/-
  9,    绥中北,     18:07,     18:08,      01分,       209,         0,   150.5/-,           -/-/-,            -/-
 10,    山海关,     18:33,     18:35,      02分,       235,         0,   168.5/-,           -/-/-,            -/-
 11,      滦县,     19:33,     19:34,      01分,       295,         0,     200/-,           -/-/-,            -/-
 12,    唐山北,     20:01,     20:02,      01分,       323,         0,     217/-,           -/-/-,            -/-
 13,      北京,     21:14,     21:14,      00分,       396,         0,     261/-,           -/-/-,            -/-
