   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     10:24,         -,         -,         -,         -,               -,              -
  2,    三水南,     10:51,     10:53,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,      广宁,     11:17,     11:19,      02分,        53,         0,    38.5/-,           -/-/-,            -/-
  4,      贺州,     12:01,     12:03,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,    钟山西,     12:13,     12:15,      02分,       109,         0,      88/-,           -/-/-,            -/-
  6,      恭城,     12:35,     12:37,      02分,       131,         0,   106.5/-,           -/-/-,            -/-
  7,    桂林西,     13:16,     13:20,      04分,       172,         0,     137/-,           -/-/-,            -/-
  8,    三江南,     13:51,     13:53,      02分,       207,         0,     164/-,           -/-/-,            -/-
  9,      榕江,     14:31,     14:33,      02分,       247,         0,   197.5/-,           -/-/-,            -/-
 10,    三都县,     14:58,     15:00,      02分,       274,         0,   220.5/-,           -/-/-,            -/-
 11,    都匀东,     15:13,     15:16,      03分,       289,         0,   228.5/-,           -/-/-,            -/-
 12,    贵阳北,     16:04,     16:04,      00分,       340,         0,   267.5/-,           -/-/-,            -/-
