   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武昌,         -,     11:31,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    红安西,     12:20,     12:21,       1分,        49,        92, 26.5/31.5,           -/-/-,           -/-
  3,    麻城北,     12:37,     12:39,       2分,        66,       131, 38.5/46.5,           -/-/-,           -/-
  4,      金寨,     13:18,     13:20,       2分,       116,       240, 69.5/84.5,           -/-/-,           -/-
  5,      六安,     13:40,     13:42,       2分,       138,       292,84.5/102.5,           -/-/-,           -/-
  6,    合肥南,     14:10,     14:20,      10分,       159,       692, 111/133.5,           -/-/-,           -/-
  7,      全椒,     14:56,     15:03,       7分,       205,       790,152.5/183.5,           -/-/-,           -/-
  8,    南京南,     15:28,     15:36,       8分,       237,       846,171.5/205.5,           -/-/-,           -/-
  9,      常州,     16:24,     16:28,       4分,       303,       992,216.5/259.5,           -/-/-,           -/-
 10,      无锡,     16:43,     16:45,       2分,       321,      1031, 228.5/274,           -/-/-,           -/-
 11,      苏州,     17:01,     17:02,       1分,       339,      1073,241.5/289.5,           -/-/-,           -/-
 12,  上海虹桥,     17:30,         -,          ,       359,       847,267.5/320.5,           -/-/-,           -/-
