   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     18:03,         -,         -,         -,         -,               -,              -
  2,    贵定县,     18:34,     18:36,      02分,        31,         0,    24.5/-,           -/-/-,            -/-
  3,    三都县,     19:03,     19:05,      02分,        60,         0,      47/-,           -/-/-,            -/-
  4,      榕江,     19:29,     19:31,      02分,        86,         0,      70/-,           -/-/-,            -/-
  5,      从江,     19:53,     19:55,      02分,       110,         0,    87.5/-,           -/-/-,            -/-
  6,    桂林西,     20:40,     20:44,      04分,       157,         0,   130.5/-,           -/-/-,            -/-
  7,      恭城,     21:24,     21:26,      02分,       201,         0,     161/-,           -/-/-,            -/-
  8,      贺州,     21:52,     21:54,      02分,       229,         0,     187/-,           -/-/-,            -/-
  9,    肇庆东,     22:51,     22:53,      02分,       288,         0,     244/-,           -/-/-,            -/-
 10,    广州南,     23:29,     23:29,      00分,       326,         0,   267.5/-,           -/-/-,            -/-
