   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     07:15,         -,         -,         -,         -,               -,              -
  2,    昆山南,     07:34,     07:36,      02分,        19,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     07:50,     07:52,      02分,        35,         0,    25.5/-,           -/-/-,            -/-
  4,      无锡,     08:07,     08:09,      02分,        52,         0,    42.5/-,           -/-/-,            -/-
  5,      惠山,     08:17,     08:19,      02分,        62,         0,    42.5/-,           -/-/-,            -/-
  6,      常州,     08:30,     08:32,      02分,        75,         0,    50.5/-,           -/-/-,            -/-
  7,      镇江,     08:57,     08:59,      02分,       102,         0,    72.5/-,           -/-/-,            -/-
  8,    南京南,     09:28,     09:32,      04分,       133,         0,    95.5/-,           -/-/-,            -/-
  9,      全椒,     09:53,     09:55,      02分,       158,         0,   115.5/-,           -/-/-,            -/-
 10,    合肥南,     10:32,     10:38,      06分,       197,         0,   156.5/-,           -/-/-,            -/-
 11,      六安,     11:06,     11:09,      03分,       231,         0,     182/-,           -/-/-,            -/-
 12,    麻城北,     12:09,     12:11,      02分,       294,         0,     229/-,           -/-/-,            -/-
 13,      汉口,     12:57,     12:57,      00分,       342,         0,     262/-,           -/-/-,            -/-
