   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     09:06,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      本溪,     09:37,     09:39,       2分,        31,        76,   25/32.5,           -/-/-,           -/-
  3,  通远堡西,     09:59,     10:01,       2分,        53,       138,   44/55.5,           -/-/-,           -/-
  4,      丹东,     10:28,     10:48,      20分,        82,       223,     70/87,           -/-/-,           -/-
  5,    丹东西,     11:00,     11:02,       2分,       114,       245,    78/100,           -/-/-,           -/-
  6,    东港北,     11:11,     11:13,       2分,       125,       261,  84/109.5,           -/-/-,           -/-
  7,    北井子,     11:23,     11:25,       2分,       137,       280,    91/121,           -/-/-,           -/-
  8,    大孤山,     11:37,     11:39,       2分,       151,       309,   102/138,           -/-/-,           -/-
  9,      青堆,     11:53,     11:55,       2分,       167,       342, 114/157.5,           -/-/-,           -/-
 10,      金州,     12:52,     12:54,       2分,       226,       502,173.5/252.5,           -/-/-,           -/-
 11,    大连北,     13:06,         -,          ,       240,       516,178.5/260.5,           -/-/-,           -/-
