   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      恩施,         -,     14:44,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      建始,     15:06,     15:08,       2分,        22,        35,       -/-,           -/-/-,           -/-
  3,      巴东,     15:41,     15:43,       2分,        57,       101, 29.5/35.5,           -/-/-,           -/-
  4,    宜昌东,     16:41,     16:45,       4分,       117,       214,       -/-,           -/-/-,           -/-
  5,      荆州,     17:17,     17:19,       2分,       153,       302,       -/-,           -/-/-,           -/-
  6,      潜江,     17:45,     17:47,       2分,       181,       372,       -/-,           -/-/-,           -/-
  7,    仙桃西,     17:57,     17:59,       2分,       193,       383,       -/-,           -/-/-,           -/-
  8,    天门南,     18:13,     18:15,       2分,       209,       423,       -/-,           -/-/-,           -/-
  9,      汉口,     18:52,     19:01,       9分,       248,       506,       -/-,           -/-/-,           -/-
 10,      武汉,     19:22,         -,          ,       278,       542,158.5/190.5,           -/-/-,           -/-
