   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     09:36,         -,         -,         -,         -,               -,              -
  2,      仙游,     10:13,     10:15,      02分,        37,         0,    32.5/-,           -/-/-,            -/-
  3,      泉州,     10:33,     10:46,      13分,        57,         0,    45.5/-,           -/-/-,            -/-
  4,    厦门北,     11:11,     11:15,      04分,        95,         0,    65.5/-,           -/-/-,            -/-
  5,      诏安,     12:08,     12:10,      02分,       152,         0,     110/-,           -/-/-,            -/-
  6,      饶平,     12:20,     12:22,      02分,       164,         0,   115.5/-,           -/-/-,            -/-
  7,      潮汕,     12:40,     12:42,      02分,       184,         0,   115.5/-,           -/-/-,            -/-
  8,      普宁,     13:07,     13:09,      02分,       211,         0,     143/-,           -/-/-,            -/-
  9,      汕尾,     13:44,     13:46,      02分,       248,         0,     171/-,           -/-/-,            -/-
 10,    惠州南,     14:22,     14:24,      02分,       286,         0,   200.5/-,           -/-/-,            -/-
 11,  深圳坪山,     14:34,     14:36,      02分,       298,         0,     206/-,           -/-/-,            -/-
 12,    深圳北,     15:03,     15:03,      00分,       327,         0,     217/-,           -/-/-,            -/-
