   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      龙岩,         -,     08:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      南靖,     09:12,     09:21,       9分,        32,        80,       -/-,           -/-/-,           -/-
  3,      漳州,     09:36,     09:41,       5分,        56,       114,       -/-,           -/-/-,           -/-
  4,      角美,     09:52,     09:54,       2分,        72,       132,       -/-,           -/-/-,           -/-
  5,    厦门北,     10:07,     10:40,      33分,        87,       156,       -/-,           -/-/-,           -/-
  6,      泉州,     11:05,     11:07,       2分,       145,       227,       -/-,           -/-/-,           -/-
  7,      莆田,     11:32,     11:34,       2分,       172,       296,       -/-,           -/-/-,           -/-
  8,    福州南,     12:04,     12:09,       5分,       204,       382,       -/-,           -/-/-,           -/-
  9,      福安,     12:51,     12:53,       2分,       251,       497,       -/-,           -/-/-,           -/-
 10,    太姥山,     13:17,     13:19,       2分,       277,       563,       -/-,           -/-/-,           -/-
 11,      鳌江,     13:46,     13:48,       2分,       306,       636,       -/-,           -/-/-,           -/-
 12,      瑞安,     13:57,     13:59,       2分,       317,       653,       -/-,           -/-/-,           -/-
 13,    温州南,     14:13,     14:15,       2分,       333,       676,       -/-,           -/-/-,           -/-
 14,      温岭,     14:50,     14:52,       2分,       370,       775,       -/-,           -/-/-,           -/-
 15,      台州,     15:03,     15:05,       2分,       383,       799,       -/-,           -/-/-,           -/-
 16,      宁波,     16:01,     16:06,       5分,       441,       951,       -/-,           -/-/-,           -/-
 17,    余姚北,     16:26,     16:28,       2分,       466,      1000,       -/-,           -/-/-,           -/-
 18,    绍兴北,     16:47,     16:49,       2分,       487,      1063,       -/-,           -/-/-,           -/-
 19,    杭州东,     17:09,     17:11,       2分,       509,      1106,       -/-,           -/-/-,           -/-
 20,    海宁西,     17:23,     17:25,       2分,       523,      1132,       -/-,           -/-/-,           -/-
 21,    嘉兴南,     17:41,     17:43,       2分,       541,      1181,       -/-,           -/-/-,           -/-
 22,    嘉善南,     17:51,     18:06,      15分,       551,      1198,       -/-,           -/-/-,           -/-
 23,    金山北,     18:15,     18:17,       2分,       575,      1217,       -/-,           -/-/-,           -/-
 24,  上海虹桥,     18:37,         -,          ,       597,      1265,   376/471,           -/-/-,           -/-
