   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     08:30,         -,         -,         -,         -,               -,              -
  2,      武汉,     08:53,     09:02,      09分,        23,         0,     9.5/-,           -/-/-,            -/-
  3,      鄂州,     09:35,     09:37,      02分,        65,         0,    27.5/-,           -/-/-,            -/-
  4,      阳新,     10:13,     10:15,      02分,       103,         0,    48.5/-,           -/-/-,            -/-
  5,      瑞昌,     10:54,     10:56,      02分,       144,         0,    66.5/-,           -/-/-,            -/-
  6,      庐山,     11:12,     11:14,      02分,       162,         0,       0/-,           -/-/-,            -/-
  7,    南昌西,     11:56,     12:03,      07分,       206,         0,     111/-,           -/-/-,            -/-
  8,      抚州,     12:40,     12:42,      02分,       250,         0,     141/-,           -/-/-,            -/-
  9,      南丰,     13:11,     13:13,      02分,       281,         0,   164.5/-,           -/-/-,            -/-
 10,      泰宁,     13:41,     13:43,      02分,       311,         0,   187.5/-,           -/-/-,            -/-
 11,    三明北,     14:16,     14:20,      04分,       346,         0,   214.5/-,           -/-/-,            -/-
 12,      尤溪,     14:39,     14:41,      02分,       369,         0,     227/-,           -/-/-,            -/-
 13,      莆田,     15:33,     15:34,      01分,       423,         0,     272/-,           -/-/-,            -/-
 14,      泉州,     16:00,     16:02,      02分,       450,         0,     292/-,           -/-/-,            -/-
 15,    厦门北,     16:28,     16:28,      00分,       478,         0,     313/-,           -/-/-,            -/-
