   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    宜昌东,         -,     15:17,         -,         -,         -,         -,               -,              -
  2,      荆州,     15:49,     15:51,      02分,        32,         0,    25.5/-,           -/-/-,            -/-
  3,      潜江,     16:17,     16:19,      02分,        60,         0,    46.5/-,           -/-/-,            -/-
  4,    天门南,     16:39,     16:41,      02分,        82,         0,    61.5/-,           -/-/-,            -/-
  5,      汉口,     17:18,     17:31,      13分,       121,         0,    84.5/-,           -/-/-,            -/-
  6,    红安西,     18:06,     18:08,      02分,       169,         0,   106.5/-,           -/-/-,            -/-
  7,    麻城北,     18:26,     18:29,      03分,       189,         0,   118.5/-,           -/-/-,            -/-
  8,      金寨,     19:09,     19:11,      02分,       232,         0,     150/-,           -/-/-,            -/-
  9,      六安,     19:31,     19:33,      02分,       254,         0,     165/-,           -/-/-,            -/-
 10,    合肥南,     20:02,     20:08,      06分,       285,         0,     191/-,           -/-/-,            -/-
 11,    南京南,     21:02,     21:02,      00分,       345,         0,   251.5/-,           -/-/-,            -/-
