   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     10:49,         -,         -,         -,         -,               -,              -
  2,    三水南,     11:16,     11:18,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,      怀集,     11:55,     11:57,      02分,        66,         0,      53/-,           -/-/-,            -/-
  4,      贺州,     12:26,     12:28,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,      恭城,     12:54,     12:56,      02分,       125,         0,   106.5/-,           -/-/-,            -/-
  6,    桂林西,     13:34,     13:38,      04分,       165,         0,     137/-,           -/-/-,            -/-
  7,    三江南,     14:09,     14:11,      02分,       200,         0,     164/-,           -/-/-,            -/-
  8,      从江,     14:36,     14:38,      02分,       227,         0,     180/-,           -/-/-,            -/-
  9,      榕江,     15:00,     15:02,      02分,       251,         0,   197.5/-,           -/-/-,            -/-
 10,    都匀东,     15:35,     15:37,      02分,       286,         0,   228.5/-,           -/-/-,            -/-
 11,    龙里北,     16:04,     16:06,      02分,       315,         0,   251.5/-,           -/-/-,            -/-
 12,    贵阳北,     16:31,     16:31,      00分,       342,         0,   267.5/-,           -/-/-,            -/-
