   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     15:18,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      临海,     16:03,     16:05,       2分,        45,       129, 42.5/53.5,           -/-/-,           -/-
  3,      温岭,     16:24,     16:26,       2分,        66,       176, 56.5/70.5,           -/-/-,           -/-
  4,    雁荡山,     16:37,     16:39,       2分,        79,       199,   63/78.5,           -/-/-,           -/-
  5,    温州南,     17:09,     17:11,       2分,       111,       275,  85.5/105,           -/-/-,           -/-
  6,      瑞安,     17:22,     17:24,       2分,       124,       298,    92/113,           -/-/-,           -/-
  7,      福安,     18:18,     18:20,       2分,       180,       454,137.5/167.5,           -/-/-,           -/-
  8,      宁德,     18:32,     18:34,       2分,       194,       481, 145.5/177,           -/-/-,           -/-
  9,      福州,     19:14,     19:20,       6分,       236,       577,173.5/211.5,           -/-/-,           -/-
 10,      尤溪,     20:15,     20:17,       2分,       297,       730, 218.5/265,           -/-/-,           -/-
 11,    三明北,     20:35,     20:37,       2分,       317,       771, 230.5/280,           -/-/-,           -/-
 12,      将乐,     20:57,     20:59,       2分,       339,       822,245.5/297.5,           -/-/-,           -/-
 13,      泰宁,     21:16,     21:19,       3分,       358,       864,   258/312,           -/-/-,           -/-
 14,  建宁县北,     21:32,     21:34,       2分,       374,       894,       -/-,           -/-/-,           -/-
 15,      抚州,     22:19,     22:22,       3分,       421,      1023, 304.5/368,           -/-/-,           -/-
 16,    南昌西,     23:00,         -,          ,       462,      1124,   334/404,           -/-/-,           -/-
