   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  哈尔滨西,         -,     06:57,         -,         -,         -,         -,               -,              -
  2,    扶余北,     07:27,     07:35,      08分,        30,         0,    29.5/-,           -/-/-,            -/-
  3,    长春西,     08:15,     08:17,      02分,        78,         0,    73.5/-,           -/-/-,            -/-
  4,    昌图西,     09:00,     09:01,      01分,       123,         0,   126.5/-,           -/-/-,            -/-
  5,    沈阳北,     09:39,     09:49,      10分,       162,         0,     166/-,           -/-/-,            -/-
  6,      台安,     10:28,     10:29,      01分,       211,         0,     197/-,           -/-/-,            -/-
  7,    锦州南,     11:09,     11:18,      09分,       252,         0,     227/-,           -/-/-,            -/-
  8,    山海关,     12:17,     12:18,      01分,       320,         0,   253.5/-,           -/-/-,            -/-
  9,    北戴河,     12:47,     12:49,      02分,       350,         0,   260.5/-,           -/-/-,            -/-
 10,      北京,     14:51,     14:51,      00分,       474,         0,   306.5/-,           -/-/-,            -/-
