   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     13:23,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    长寿北,     13:52,     13:54,       2分,        29,        68,     20/24,           -/-/-,           -/-
  3,    涪陵北,     14:06,     14:08,       2分,        43,        92,   27/32.5,           -/-/-,           -/-
  4,    石柱县,     14:43,     14:45,       2分,        80,       183, 53.5/64.5,           -/-/-,           -/-
  5,      恩施,     15:50,     15:56,       6分,       147,       339,  99.5/119,           -/-/-,           -/-
  6,      建始,     16:18,     16:20,       2分,       175,       374,109.5/131.5,           -/-/-,           -/-
  7,      巴东,     16:54,     16:56,       2分,       211,       440,   129/155,           -/-/-,           -/-
  8,    宜昌东,     17:52,     18:00,       8分,       269,       553,   162/195,           -/-/-,           -/-
  9,      荆州,     18:32,     18:35,       3分,       309,       641, 188/225.5,           -/-/-,           -/-
 10,    仙桃西,     19:08,     19:10,       2分,       345,       731,       -/-,           -/-/-,           -/-
 11,      汉口,     19:55,     20:01,       6分,       392,       845,247.5/297.5,           -/-/-,           -/-
 12,      武汉,     20:24,         -,          ,       421,       876,258.5/309.5,           -/-/-,           -/-
