   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    杭州东,         -,     15:58,         -,         -,         -,         -,               -,              -
  2,    绍兴北,     16:18,     16:20,      02分,        20,         0,    13.5/-,           -/-/-,            -/-
  3,    上虞北,     16:33,     16:44,      11分,        35,         0,      23/-,           -/-/-,            -/-
  4,    余姚北,     16:58,     17:00,      02分,        60,         0,    32.5/-,           -/-/-,            -/-
  5,      宁波,     17:24,     17:28,      04分,        86,         0,      48/-,           -/-/-,            -/-
  6,      台州,     18:21,     18:23,      02分,       143,         0,    92.5/-,           -/-/-,            -/-
  7,    雁荡山,     18:41,     18:43,      02分,       163,         0,   106.5/-,           -/-/-,            -/-
  8,      乐清,     19:00,     19:02,      02分,       182,         0,   118.5/-,           -/-/-,            -/-
  9,    温州南,     19:19,     19:21,      02分,       201,         0,     129/-,           -/-/-,            -/-
 10,      瑞安,     19:32,     19:35,      03分,       214,         0,   135.5/-,           -/-/-,            -/-
 11,      苍南,     19:52,     19:54,      02分,       234,         0,   145.5/-,           -/-/-,            -/-
 12,    太姥山,     20:15,     20:17,      02分,       257,         0,   161.5/-,           -/-/-,            -/-
 13,      宁德,     20:49,     20:51,      02分,       291,         0,     189/-,           -/-/-,            -/-
 14,    福州南,     21:26,     21:37,      11分,       328,         0,     215/-,           -/-/-,            -/-
 15,      莆田,     22:07,     22:12,      05分,       369,         0,     240/-,           -/-/-,            -/-
 16,      仙游,     22:23,     22:25,      02分,       385,         0,     247/-,           -/-/-,            -/-
 17,      惠安,     22:38,     22:40,      02分,       400,         0,     255/-,           -/-/-,            -/-
 18,    厦门北,     23:11,     23:11,      00分,       433,         0,   281.5/-,           -/-/-,            -/-
