   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     14:36,         -,         -,         -,         -,               -,              -
  2,    三水南,     15:03,     15:05,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,    肇庆东,     15:17,     15:19,      02分,        41,         0,    23.5/-,           -/-/-,            -/-
  4,      贺州,     16:13,     16:15,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,      阳朔,     16:50,     16:52,      02分,       134,         0,     117/-,           -/-/-,            -/-
  6,    桂林西,     17:20,     17:24,      04分,       164,         0,     137/-,           -/-/-,            -/-
  7,    三江南,     18:01,     18:03,      02分,       205,         0,     164/-,           -/-/-,            -/-
  8,      从江,     18:26,     18:28,      02分,       230,         0,     180/-,           -/-/-,            -/-
  9,    三都县,     19:10,     19:12,      02分,       274,         0,   220.5/-,           -/-/-,            -/-
 10,    龙里北,     19:47,     19:49,      02分,       311,         0,   251.5/-,           -/-/-,            -/-
 11,    贵阳北,     20:14,     20:14,      00分,       338,         0,   267.5/-,           -/-/-,            -/-
