   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武汉,         -,     08:12,         -,         -,         -,         -,               -,              -
  2,      鄂州,     08:48,     08:52,      04分,        36,         0,    17.5/-,           -/-/-,            -/-
  3,      黄石,     09:07,     09:11,      04分,        55,         0,    25.5/-,           -/-/-,            -/-
  4,      阳新,     09:35,     09:38,      03分,        83,         0,    38.5/-,           -/-/-,            -/-
  5,      瑞昌,     10:15,     10:18,      03分,       123,         0,    55.5/-,           -/-/-,            -/-
  6,      庐山,     10:35,     10:37,      02分,       143,         0,       0/-,           -/-/-,            -/-
  7,    共青城,     10:54,     11:19,      25分,       162,         0,    77.5/-,           -/-/-,            -/-
  8,    南昌西,     11:47,     12:04,      17分,       215,         0,   100.5/-,           -/-/-,            -/-
  9,      上饶,     13:11,     13:13,      02分,       299,         0,     175/-,           -/-/-,            -/-
 10,      衢州,     13:43,     13:45,      02分,       331,         0,   206.5/-,           -/-/-,            -/-
 11,      金华,     14:08,     14:10,      02分,       356,         0,   230.5/-,           -/-/-,            -/-
 12,    金华南,     14:21,     14:23,      02分,       369,         0,   234.5/-,           -/-/-,            -/-
 13,    永康南,     14:41,     14:43,      02分,       389,         0,   250.5/-,           -/-/-,            -/-
 14,    缙云西,     14:54,     14:56,      02分,       402,         0,     258/-,           -/-/-,            -/-
 15,      丽水,     15:09,     15:11,      02分,       417,         0,     269/-,           -/-/-,            -/-
 16,      青田,     15:30,     15:32,      02分,       438,         0,   287.5/-,           -/-/-,            -/-
 17,    温州南,     15:52,     15:52,      00分,       460,         0,   302.5/-,           -/-/-,            -/-
