   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     10:49,         -,         -,         -,         -,               -,              -
  2,      尤溪,     11:43,     11:46,      03分,        54,         0,    44.5/-,           -/-/-,            -/-
  3,    三明北,     12:05,     12:08,      03分,        76,         0,      57/-,           -/-/-,            -/-
  4,      泰宁,     12:41,     12:43,      02分,       112,         0,      84/-,           -/-/-,            -/-
  5,      南丰,     13:11,     13:13,      02分,       142,         0,   107.5/-,           -/-/-,            -/-
  6,      南城,     13:27,     13:29,      02分,       158,         0,     117/-,           -/-/-,            -/-
  7,      抚州,     13:48,     13:51,      03分,       179,         0,   130.5/-,           -/-/-,            -/-
  8,    南昌西,     14:29,     14:35,      06分,       220,         0,   160.5/-,           -/-/-,            -/-
  9,      永修,     14:56,     14:58,      02分,       247,         0,     176/-,           -/-/-,            -/-
 10,      德安,     15:12,     15:14,      02分,       263,         0,   185.5/-,           -/-/-,            -/-
 11,      瑞昌,     15:41,     15:43,      02分,       292,         0,   204.5/-,           -/-/-,            -/-
 12,      阳新,     16:16,     16:18,      02分,       327,         0,     223/-,           -/-/-,            -/-
 13,      黄石,     16:38,     16:40,      02分,       349,         0,   235.5/-,           -/-/-,            -/-
 14,      武汉,     17:29,     17:35,      06分,       400,         0,   271.5/-,           -/-/-,            -/-
 15,      汉口,     17:56,     18:11,      15分,       427,         0,   271.5/-,           -/-/-,            -/-
 16,    信阳东,     19:21,     19:24,      03分,       512,         0,   334.5/-,           -/-/-,            -/-
 17,  驻马店西,     19:52,     19:55,      03分,       543,         0,   370.5/-,           -/-/-,            -/-
 18,    漯河西,     20:15,     20:18,      03分,       566,         0,   390.5/-,           -/-/-,            -/-
 19,    许昌东,     20:35,     20:37,      02分,       586,         0,     410/-,           -/-/-,            -/-
 20,      郑州,     21:14,     21:14,      00分,       625,         0,     441/-,           -/-/-,            -/-
