   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     15:16,         -,         -,         -,         -,               -,              -
  2,    三水南,     15:43,     15:45,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,      广宁,     16:09,     16:11,      02分,        53,         0,    38.5/-,           -/-/-,            -/-
  4,      贺州,     16:53,     16:55,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,    钟山西,     17:05,     17:07,      02分,       109,         0,      88/-,           -/-/-,            -/-
  6,    桂林西,     18:00,     18:04,      04分,       164,         0,     137/-,           -/-/-,            -/-
  7,    三江南,     18:35,     18:37,      02分,       199,         0,     164/-,           -/-/-,            -/-
  8,      从江,     19:00,     19:02,      02分,       224,         0,     180/-,           -/-/-,            -/-
  9,      榕江,     19:24,     19:26,      02分,       248,         0,   197.5/-,           -/-/-,            -/-
 10,    都匀东,     19:59,     20:01,      02分,       283,         0,   228.5/-,           -/-/-,            -/-
 11,    贵阳北,     20:48,     20:48,      00分,       332,         0,   267.5/-,           -/-/-,            -/-
