   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     06:58,         -,         -,         -,         -,               -,              -
  2,    秦皇岛,     09:13,     09:14,      01分,       135,         0,    87.5/-,           -/-/-,            -/-
  3,    东戴河,     09:36,     09:37,      01分,       158,         0,      95/-,           -/-/-,            -/-
  4,    锦州南,     10:29,     10:30,      01分,       211,         0,     141/-,           -/-/-,            -/-
  5,    沈阳北,     11:46,     11:51,      05分,       288,         0,     208/-,           -/-/-,            -/-
  6,    四平东,     12:42,     12:44,      02分,       344,         0,   248.5/-,           -/-/-,            -/-
  7,    长春西,     13:14,     13:16,      02分,       376,         0,   285.5/-,           -/-/-,            -/-
  8,    德惠西,     13:42,     13:51,      09分,       404,         0,   286.5/-,           -/-/-,            -/-
  9,    扶余北,     14:09,     14:10,      01分,       431,         0,   289.5/-,           -/-/-,            -/-
 10,  哈尔滨西,     14:43,     14:54,      11分,       465,         0,   308.5/-,           -/-/-,            -/-
 11,    大庆东,     15:45,     15:47,      02分,       527,         0,   380.5/-,           -/-/-,            -/-
 12,    大庆西,     15:57,     15:59,      02分,       539,         0,   388.5/-,           -/-/-,            -/-
 13,齐齐哈尔南,     16:30,     16:30,      00分,       572,         0,   408.5/-,           -/-/-,            -/-
