   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     13:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    红安西,     13:57,     14:09,      12分,        37,        72, 20.5/25.5,           -/-/-,           -/-
  3,    麻城北,     14:28,     14:31,       3分,        68,       111, 31.5/38.5,           -/-/-,           -/-
  4,      六安,     15:28,     15:31,       3分,       128,       272, 79.5/95.5,           -/-/-,           -/-
  5,    合肥南,     15:59,     16:11,      12分,       159,       359,105.5/126.5,           -/-/-,           -/-
  6,      全椒,     16:47,     16:54,       7分,       207,       460,146.5/176.5,           -/-/-,           -/-
  7,    南京南,     17:16,     17:23,       7分,       236,       516,   166/198,           -/-/-,           -/-
  8,      丹阳,     18:00,     18:02,       2分,       280,       619, 197/235.5,           -/-/-,           -/-
  9,      常州,     18:17,     18:19,       2分,       297,       664,   211/252,           -/-/-,           -/-
 10,      无锡,     18:34,     18:36,       2分,       314,       703, 223/266.5,           -/-/-,           -/-
 11,      苏州,     18:51,     18:53,       2分,       331,       745,   236/282,           -/-/-,           -/-
 12,    昆山南,     19:05,     19:07,       2分,       345,       779,246.5/294.5,           -/-/-,           -/-
 13,  上海虹桥,     19:28,         -,          ,       368,       829,   262/313,           -/-/-,           -/-
