   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     07:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      遂宁,     08:40,     08:42,       2分,        38,       247,     45/54,           -/-/-,           -/-
  3,    重庆北,     09:51,     10:01,      10分,       109,       313,  96.5/116,           -/-/-,           -/-
  4,    涪陵北,     10:38,     10:40,       2分,       156,       447,   136/163,           -/-/-,           -/-
  5,    石柱县,     11:15,     11:17,       2分,       193,       496,       -/-,           -/-/-,           -/-
  6,      利川,     11:54,     11:56,       2分,       232,       591,       -/-,           -/-/-,           -/-
  7,      恩施,     12:28,     12:32,       4分,       266,       652,   196/235,           -/-/-,           -/-
  8,    宜昌东,     14:17,     14:23,       6分,       375,       866, 258.5/311,           -/-/-,           -/-
  9,    枝江北,     14:41,     14:43,       2分,       399,       910, 271.5/326,           -/-/-,           -/-
 10,      荆州,     15:01,     15:06,       5分,       419,       954,284.5/341.5,           -/-/-,           -/-
 11,    仙桃西,     15:38,     15:40,       2分,       456,      1044, 310.5/373,           -/-/-,           -/-
 12,    天门南,     15:54,     15:56,       2分,       472,      1066,       -/-,           -/-/-,           -/-
 13,      汉口,     16:34,     16:43,       9分,       512,      1158, 344/413.5,           -/-/-,           -/-
 14,    红安西,     17:17,     17:19,       2分,       555,      1230,365.5/438.5,           -/-/-,           -/-
 15,    麻城北,     17:38,     17:40,       2分,       576,      1269, 377/452.5,           -/-/-,           -/-
 16,      金寨,     18:20,     18:22,       2分,       618,      1378, 408.5/491,           -/-/-,           -/-
 17,      六安,     18:42,     18:44,       2分,       640,      1430,   424/509,           -/-/-,           -/-
 18,    合肥南,     19:13,     19:24,      11分,       671,      1517,449.5/539.5,           -/-/-,           -/-
 19,    南京南,     20:18,     20:26,       8分,       736,      1674,   510/611,           -/-/-,           -/-
 20,      宜兴,     21:10,     21:12,       2分,       788,      1803, 550/674.5,           -/-/-,           -/-
 21,      长兴,     21:27,     21:35,       8分,       805,      1839, 561/692.5,           -/-/-,           -/-
 22,      湖州,     21:46,     21:49,       3分,       824,      1859, 567/702.5,           -/-/-,           -/-
 23,      德清,     22:04,     22:06,       2分,       842,      1895,   578/720,           -/-/-,           -/-
 24,    杭州东,     22:21,         -,          ,       885,      1921, 589/737.5,           -/-/-,           -/-
