   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     07:13,         -,         -,         -,         -,               -,              -
  2,    唐山北,     08:22,     08:23,      01分,        69,         0,    44.5/-,           -/-/-,            -/-
  3,    北戴河,     09:18,     09:20,      02分,       125,         0,    81.5/-,           -/-/-,            -/-
  4,    秦皇岛,     09:36,     09:38,      02分,       143,         0,    87.5/-,           -/-/-,            -/-
  5,    山海关,     09:58,     09:59,      01分,       165,         0,    92.5/-,           -/-/-,            -/-
  6,    沈阳北,     12:09,     12:12,      03分,       296,         0,     206/-,           -/-/-,            -/-
  7,    铁岭西,     12:31,     12:39,      08分,       318,         0,     226/-,           -/-/-,            -/-
  8,    四平东,     13:14,     13:21,      07分,       361,         0,   246.5/-,           -/-/-,            -/-
  9,  公主岭南,     13:37,     13:39,      02分,       384,         0,   256.5/-,           -/-/-,            -/-
 10,      长春,     14:04,     14:07,      03分,       411,         0,   267.5/-,           -/-/-,            -/-
 11,      吉林,     14:47,     14:49,      02分,       454,         0,   285.5/-,           -/-/-,            -/-
 12,    蛟河西,     15:15,     15:17,      02分,       482,         0,   305.5/-,           -/-/-,            -/-
 13,      敦化,     15:49,     15:51,      02分,       516,         0,   333.5/-,           -/-/-,            -/-
 14,    安图西,     16:14,     16:16,      02分,       541,         0,     353/-,           -/-/-,            -/-
 15,    延吉西,     16:36,     16:38,      02分,       563,         0,   368.5/-,           -/-/-,            -/-
 16,    图们北,     16:53,     16:55,      02分,       580,         0,   379.5/-,           -/-/-,            -/-
 17,      珲春,     17:18,     17:18,      00分,       605,         0,   396.5/-,           -/-/-,            -/-
