   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     12:35,         -,         -,         -,         -,               -,              -
  2,    三水南,     13:02,     13:04,      02分,        27,         0,    15.5/-,           -/-/-,            -/-
  3,    肇庆东,     13:16,     13:18,      02分,        41,         0,    23.5/-,           -/-/-,            -/-
  4,      怀集,     13:47,     13:49,      02分,        72,         0,      53/-,           -/-/-,            -/-
  5,      贺州,     14:18,     14:20,      02分,       103,         0,    80.5/-,           -/-/-,            -/-
  6,    钟山西,     14:30,     14:32,      02分,       115,         0,      88/-,           -/-/-,            -/-
  7,    桂林西,     15:25,     15:29,      04分,       170,         0,     137/-,           -/-/-,            -/-
  8,    三江南,     16:00,     16:02,      02分,       205,         0,     164/-,           -/-/-,            -/-
  9,      从江,     16:25,     16:27,      02分,       230,         0,     180/-,           -/-/-,            -/-
 10,    贵阳北,     18:00,     18:00,      00分,       325,         0,   267.5/-,           -/-/-,            -/-
