   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     15:29,         -,         -,         -,         -,               -,              -
  2,    涿州东,     15:55,     16:12,      17分,        26,         0,    18.5/-,           -/-/-,            -/-
  3,    保定东,     16:35,     16:38,      03分,        66,         0,    42.5/-,           -/-/-,            -/-
  4,    石家庄,     17:20,     17:25,      05分,       111,         0,    86.5/-,           -/-/-,            -/-
  5,    阳泉北,     18:05,     18:08,      03分,       156,         0,   116.5/-,           -/-/-,            -/-
  6,    太原南,     18:54,     19:02,      08分,       205,         0,   154.5/-,           -/-/-,            -/-
  7,    太谷西,     19:23,     19:25,      02分,       234,         0,     169/-,           -/-/-,            -/-
  8,  平遥古城,     19:42,     19:44,      02分,       253,         0,     183/-,           -/-/-,            -/-
  9,    灵石东,     20:01,     20:03,      02分,       272,         0,     195/-,           -/-/-,            -/-
 10,    霍州东,     20:19,     20:21,      02分,       290,         0,   206.5/-,           -/-/-,            -/-
 11,    洪洞西,     20:39,     20:41,      02分,       310,         0,     220/-,           -/-/-,            -/-
 12,    临汾西,     20:53,     20:53,      00分,       324,         0,   226.5/-,           -/-/-,            -/-
