   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     13:15,         -,         -,         -,         -,               -,              -
  2,      青田,     13:33,     13:35,      02分,        18,         0,      15/-,           -/-/-,            -/-
  3,      丽水,     13:55,     13:57,      02分,        40,         0,    33.5/-,           -/-/-,            -/-
  4,    缙云西,     14:10,     14:12,      02分,        55,         0,      44/-,           -/-/-,            -/-
  5,    永康南,     14:23,     14:25,      02分,        68,         0,      52/-,           -/-/-,            -/-
  6,    武义北,     14:36,     14:38,      02分,        81,         0,    60.5/-,           -/-/-,            -/-
  7,    金华南,     14:49,     14:51,      02分,        94,         0,      68/-,           -/-/-,            -/-
  8,      金华,     15:01,     15:03,      02分,       106,         0,      74/-,           -/-/-,            -/-
  9,      上饶,     15:53,     15:55,      02分,       158,         0,   127.5/-,           -/-/-,            -/-
 10,    鹰潭北,     16:24,     16:26,      02分,       189,         0,   158.5/-,           -/-/-,            -/-
 11,    南昌西,     17:08,     17:24,      16分,       233,         0,     202/-,           -/-/-,            -/-
 12,      永修,     17:44,     17:46,      02分,       269,         0,   217.5/-,           -/-/-,            -/-
 13,    共青城,     17:58,     18:00,      02分,       283,         0,   225.5/-,           -/-/-,            -/-
 14,      瑞昌,     18:30,     18:32,      02分,       315,         0,   246.5/-,           -/-/-,            -/-
 15,      阳新,     19:10,     19:13,      03分,       355,         0,     264/-,           -/-/-,            -/-
 16,      黄石,     19:33,     19:35,      02分,       378,         0,   277.5/-,           -/-/-,            -/-
 17,      鄂州,     19:49,     19:52,      03分,       394,         0,     285/-,           -/-/-,            -/-
 18,      武汉,     20:30,     20:30,      00分,       435,         0,   302.5/-,           -/-/-,            -/-
