   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     14:56,         -,         -,         -,         -,               -,              -
  2,      莆田,     15:26,     15:28,      02分,        30,         0,    25.5/-,           -/-/-,            -/-
  3,      泉州,     15:53,     15:55,      02分,        57,         0,    45.5/-,           -/-/-,            -/-
  4,    厦门北,     16:20,     16:24,      04分,        84,         0,    65.5/-,           -/-/-,            -/-
  5,      漳州,     16:43,     16:45,      02分,       107,         0,    78.5/-,           -/-/-,            -/-
  6,      诏安,     17:23,     17:25,      02分,       147,         0,     110/-,           -/-/-,            -/-
  7,      饶平,     17:35,     17:37,      02分,       159,         0,   115.5/-,           -/-/-,            -/-
  8,      潮汕,     17:55,     17:57,      02分,       179,         0,   115.5/-,           -/-/-,            -/-
  9,      普宁,     18:22,     18:24,      02分,       206,         0,     143/-,           -/-/-,            -/-
 10,      陆丰,     18:48,     18:50,      02分,       232,         0,     161/-,           -/-/-,            -/-
 11,      惠东,     19:26,     19:28,      02分,       270,         0,     191/-,           -/-/-,            -/-
 12,    深圳北,     20:12,     20:12,      00分,       316,         0,     217/-,           -/-/-,            -/-
