   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     16:55,         -,         -,         -,         -,               -,              -
  2,    龙洞堡,     17:11,     17:13,      02分,        16,         0,     8.5/-,           -/-/-,            -/-
  3,    贵定县,     17:32,     17:34,      02分,        37,         0,    24.5/-,           -/-/-,            -/-
  4,    三都县,     18:01,     18:03,      02分,        66,         0,      47/-,           -/-/-,            -/-
  5,    三江南,     18:59,     19:01,      02分,       124,         0,   103.5/-,           -/-/-,            -/-
  6,    桂林西,     19:31,     19:35,      04分,       156,         0,   130.5/-,           -/-/-,            -/-
  7,      恭城,     20:15,     20:17,      02分,       200,         0,     161/-,           -/-/-,            -/-
  8,      贺州,     20:43,     20:45,      02分,       228,         0,     187/-,           -/-/-,            -/-
  9,      广宁,     21:30,     21:32,      02分,       275,         0,     229/-,           -/-/-,            -/-
 10,    三水南,     21:55,     21:57,      02分,       300,         0,     252/-,           -/-/-,            -/-
 11,    广州南,     22:26,     22:26,      00分,       331,         0,   267.5/-,           -/-/-,            -/-
