   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,齐齐哈尔南,         -,     12:47,         -,         -,         -,         -,               -,              -
  2,    大庆西,     13:18,     13:20,      02分,        31,         0,      38/-,           -/-/-,            -/-
  3,    大庆东,     13:30,     13:32,      02分,        43,         0,      46/-,           -/-/-,            -/-
  4,      安达,     13:41,     13:43,      02分,        54,         0,      53/-,           -/-/-,            -/-
  5,  哈尔滨北,     14:16,     14:18,      02分,        89,         0,      93/-,           -/-/-,            -/-
  6,  哈尔滨西,     14:34,     14:41,      07分,       107,         0,     100/-,           -/-/-,            -/-
  7,    扶余北,     15:16,     15:18,      02分,       149,         0,   129.5/-,           -/-/-,            -/-
  8,    长春西,     15:58,     16:00,      02分,       191,         0,   173.5/-,           -/-/-,            -/-
  9,    铁岭西,     17:04,     17:06,      02分,       257,         0,     249/-,           -/-/-,            -/-
 10,    沈阳北,     17:26,     17:29,      03分,       279,         0,     266/-,           -/-/-,            -/-
 11,    锦州南,     18:45,     18:46,      01分,       358,         0,     327/-,           -/-/-,            -/-
 12,    山海关,     19:43,     19:44,      01分,       416,         0,   353.5/-,           -/-/-,            -/-
 13,    秦皇岛,     20:03,     20:05,      02分,       436,         0,   355.5/-,           -/-/-,            -/-
 14,      北京,     22:22,     22:22,      00分,       575,         0,   406.5/-,           -/-/-,            -/-
