   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     07:12,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潼南,     08:26,     08:39,      13分,        57,       198,     61/73,           -/-/-,           -/-
  3,      合川,     09:04,     09:06,       2分,       112,       248,     76/91,           -/-/-,           -/-
  4,    重庆北,     09:31,     09:39,       8分,       122,       313,  96.5/116,           -/-/-,           -/-
  5,    涪陵北,     10:16,     10:18,       2分,       167,       405,123.5/148.5,           -/-/-,           -/-
  6,      丰都,     10:37,     10:50,      13分,       188,       496, 150/180.5,           -/-/-,           -/-
  7,      利川,     11:43,     11:46,       3分,       254,       591,   178/214,           -/-/-,           -/-
  8,      恩施,     12:18,     12:25,       7分,       289,       652,   196/235,           -/-/-,           -/-
  9,    宜昌东,     14:09,     14:14,       5分,       400,       866, 258.5/311,           -/-/-,           -/-
 10,      荆州,     14:47,     14:50,       3分,       438,       954,284.5/341.5,           -/-/-,           -/-
 11,      潜江,     15:15,     15:17,       2分,       483,      1024, 305/366.5,           -/-/-,           -/-
 12,      汉川,     15:50,     15:53,       3分,       501,      1112, 330.5/397,           -/-/-,           -/-
 13,      汉口,     16:21,     16:32,      11分,       532,      1158, 344/413.5,           -/-/-,           -/-
 14,    红安西,     17:05,     17:08,       3分,       576,      1230,365.5/438.5,           -/-/-,           -/-
 15,    麻城北,     17:27,     17:29,       2分,       598,      1269, 377/452.5,           -/-/-,           -/-
 16,      金寨,     18:11,     18:13,       2分,       647,      1378, 408.5/491,           -/-/-,           -/-
 17,      六安,     18:33,     18:35,       2分,       669,      1430,   424/509,           -/-/-,           -/-
 18,    合肥南,     19:04,     19:12,       8分,       695,      1517,449.5/539.5,           -/-/-,           -/-
 19,      肥东,     19:23,     19:25,       2分,       714,      1536, 456/547.5,           -/-/-,           -/-
 20,      全椒,     19:54,     20:01,       7分,       745,      1615,   491/590,           -/-/-,           -/-
 21,    南京南,     20:23,     20:27,       4分,       774,      1671,   510/611,           -/-/-,           -/-
 22,      丹阳,     21:07,     21:09,       2分,       818,      1772, 541/648.5,           -/-/-,           -/-
 23,      无锡,     21:39,     21:41,       2分,       850,      1856, 567/679.5,           -/-/-,           -/-
 24,      苏州,     21:58,     22:00,       2分,       869,      1898,   580/695,           -/-/-,           -/-
 25,    昆山南,     22:14,     22:16,       2分,       902,      1935,590.5/707.5,           -/-/-,           -/-
 26,  上海虹桥,     22:38,         -,          ,       926,      1976,   606/726,           -/-/-,           -/-
