   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     10:55,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潼南,     12:09,     12:12,       3分,        74,       198,       -/-,           -/-/-,           -/-
  3,      合川,     12:37,     12:39,       2分,       102,       247,     76/91,           -/-/-,           -/-
  4,    重庆北,     13:04,     13:14,      10分,       129,       313,  96.5/116,           -/-/-,           -/-
  5,    涪陵北,     13:51,     13:53,       2分,       176,       405,123.5/148.5,           -/-/-,           -/-
  6,      丰都,     14:12,     14:14,       2分,       197,       447,   136/163,           -/-/-,           -/-
  7,      恩施,     15:35,     15:40,       5分,       280,       652,   196/235,           -/-/-,           -/-
  8,      建始,     16:02,     16:04,       2分,       307,       687, 206/247.5,           -/-/-,           -/-
  9,    宜昌东,     17:31,     17:40,       9分,       396,       866, 258.5/311,           -/-/-,           -/-
 10,      荆州,     18:12,     18:16,       4分,       437,       954,284.5/341.5,           -/-/-,           -/-
 11,      潜江,     18:42,     18:44,       2分,       467,      1024, 305/366.5,           -/-/-,           -/-
 12,      汉口,     19:35,     19:46,      11分,       520,      1158,       -/-,           -/-/-,           -/-
 13,      武汉,     20:06,         -,          ,       551,      1185, 355/425.5,           -/-/-,           -/-
