   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    兰州西,         -,     09:38,         -,         -,         -,         -,               -,              -
  2,      西宁,     10:43,     10:46,      03分,        65,         0,      58/-,           -/-/-,            -/-
  3,      门源,     11:24,     11:26,      02分,       106,         0,      88/-,           -/-/-,            -/-
  4,      民乐,     12:15,     12:17,      02分,       157,         0,     130/-,           -/-/-,            -/-
  5,    张掖西,     12:42,     12:46,      04分,       184,         0,   149.5/-,           -/-/-,            -/-
  6,    临泽南,     13:03,     13:05,      02分,       205,         0,   160.5/-,           -/-/-,            -/-
  7,    酒泉南,     14:00,     14:02,      02分,       262,         0,   208.5/-,           -/-/-,            -/-
  8,  嘉峪关南,     14:14,     14:20,      06分,       276,         0,     215/-,           -/-/-,            -/-
  9,      玉门,     15:04,     15:06,      02分,       326,         0,     254/-,           -/-/-,            -/-
 10,    柳园南,     16:01,     16:04,      03分,       383,         0,     304/-,           -/-/-,            -/-
 11,      哈密,     17:30,     17:36,      06分,       472,         0,     385/-,           -/-/-,            -/-
 12,    鄯善北,     19:04,     19:07,      03分,       566,         0,   471.5/-,           -/-/-,            -/-
 13,  吐鲁番北,     19:39,     19:42,      03分,       601,         0,   499.5/-,           -/-/-,            -/-
 14,乌鲁木齐南,     20:39,     20:49,      10分,       661,         0,   548.5/-,           -/-/-,            -/-
 15,  乌鲁木齐,     21:01,     21:01,      00分,       683,         0,   548.5/-,           -/-/-,            -/-
