   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     11:48,         -,         -,         -,         -,               -,              -
  2,    金山北,     12:07,     12:09,      02分,        19,         0,      15/-,           -/-/-,            -/-
  3,    嘉兴南,     12:23,     12:28,      05分,        35,         0,      26/-,           -/-/-,            -/-
  4,      桐乡,     12:39,     12:41,      02分,        51,         0,    34.5/-,           -/-/-,            -/-
  5,    杭州东,     12:59,     13:02,      03分,        71,         0,      49/-,           -/-/-,            -/-
  6,    绍兴北,     13:21,     13:24,      03分,        93,         0,    62.5/-,           -/-/-,            -/-
  7,    余姚北,     13:44,     13:54,      10分,       116,         0,    81.5/-,           -/-/-,            -/-
  8,      宁波,     14:15,     14:26,      11分,       147,         0,      97/-,           -/-/-,            -/-
  9,      奉化,     14:43,     14:45,      02分,       175,         0,     108/-,           -/-/-,            -/-
 10,      台州,     15:25,     15:27,      02分,       217,         0,   141.5/-,           -/-/-,            -/-
 11,    雁荡山,     15:45,     15:47,      02分,       237,         0,   155.5/-,           -/-/-,            -/-
 12,    温州南,     16:17,     16:20,      03分,       269,         0,     178/-,           -/-/-,            -/-
 13,      瑞安,     16:31,     16:34,      03分,       283,         0,   184.5/-,           -/-/-,            -/-
 14,      苍南,     16:51,     16:53,      02分,       303,         0,   194.5/-,           -/-/-,            -/-
 15,    太姥山,     17:15,     17:17,      02分,       327,         0,   210.5/-,           -/-/-,            -/-
 16,      福安,     17:41,     17:43,      02分,       353,         0,     230/-,           -/-/-,            -/-
 17,    福州南,     18:26,     18:39,      13分,       398,         0,     264/-,           -/-/-,            -/-
 18,      莆田,     19:09,     19:13,      04分,       441,         0,     289/-,           -/-/-,            -/-
 19,      泉州,     19:38,     19:46,      08分,       470,         0,   309.5/-,           -/-/-,            -/-
 20,    厦门北,     20:12,     20:12,      00分,       504,         0,   330.5/-,           -/-/-,            -/-
