   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     16:40,         -,         -,         -,         -,               -,              -
  2,    龙里北,     17:04,     17:06,      02分,        24,         0,      16/-,           -/-/-,            -/-
  3,    都匀东,     17:32,     17:34,      02分,        52,         0,      39/-,           -/-/-,            -/-
  4,      从江,     18:23,     18:25,      02分,       103,         0,    87.5/-,           -/-/-,            -/-
  5,    三江南,     18:44,     18:46,      02分,       124,         0,   103.5/-,           -/-/-,            -/-
  6,    桂林西,     19:22,     19:26,      04分,       162,         0,   130.5/-,           -/-/-,            -/-
  7,    钟山西,     20:22,     20:24,      02分,       222,         0,   179.5/-,           -/-/-,            -/-
  8,      贺州,     20:34,     20:37,      03分,       234,         0,     187/-,           -/-/-,            -/-
  9,    肇庆东,     21:32,     21:34,      02分,       292,         0,     244/-,           -/-/-,            -/-
 10,    广州南,     22:11,     22:11,      00分,       331,         0,   267.5/-,           -/-/-,            -/-
