   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北海,         -,     08:06,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    钦州东,     08:47,     08:49,       2分,        41,        91,       -/-,           -/-/-,           -/-
  3,    南宁东,     09:35,     09:55,      20分,        89,       148,   43/52.5,           -/-/-,           -/-
  4,      贵港,     10:45,     10:47,       2分,       159,       288,  84.5/101,           -/-/-,           -/-
  5,      桂平,     11:11,     11:13,       2分,       185,       346,101.5/121.5,           -/-/-,           -/-
  6,      藤县,     11:47,     11:49,       2分,       221,       381,111.5/121.5,           -/-/-,           -/-
  7,    梧州南,     12:02,     12:06,       4分,       236,       465,136.5/163.5,           -/-/-,           -/-
  8,    南江口,     12:34,     12:36,       2分,       268,       535, 157/189.5,           -/-/-,           -/-
  9,    云浮东,     12:52,     12:54,       2分,       286,       573, 170/203.5,           -/-/-,           -/-
 10,    肇庆东,     13:19,     13:21,       2分,       313,       635, 189/226.5,           -/-/-,           -/-
 11,    广州南,     13:58,         -,          ,       352,       760, 226.5/272,           -/-/-,           -/-
