   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     09:00,         -,         -,         -,         -,               -,              -
  2,    肇庆东,     09:35,     09:37,      02分,        35,         0,    23.5/-,           -/-/-,            -/-
  3,      广宁,     09:53,     09:55,      02分,        53,         0,    38.5/-,           -/-/-,            -/-
  4,      贺州,     10:37,     10:39,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,      恭城,     11:05,     11:07,      02分,       125,         0,   106.5/-,           -/-/-,            -/-
  6,    桂林西,     11:44,     11:52,      08分,       164,         0,     137/-,           -/-/-,            -/-
  7,    三江南,     12:23,     12:25,      02分,       203,         0,     164/-,           -/-/-,            -/-
  8,      榕江,     13:05,     13:07,      02分,       245,         0,   197.5/-,           -/-/-,            -/-
  9,    都匀东,     13:40,     13:42,      02分,       280,         0,   228.5/-,           -/-/-,            -/-
 10,    贵定县,     14:01,     14:03,      02分,       301,         0,     243/-,           -/-/-,            -/-
 11,    龙洞堡,     14:23,     14:25,      02分,       323,         0,     259/-,           -/-/-,            -/-
 12,    贵阳北,     14:42,     14:42,      00分,       342,         0,   267.5/-,           -/-/-,            -/-
