   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    兰州西,         -,     09:00,         -,         -,         -,         -,               -,              -
  2,      西宁,     10:05,     10:08,      03分,        65,         0,      58/-,           -/-/-,            -/-
  3,      民乐,     11:30,     11:33,      03分,       150,         0,     130/-,           -/-/-,            -/-
  4,    张掖西,     11:58,     12:02,      04分,       178,         0,   149.5/-,           -/-/-,            -/-
  5,  嘉峪关南,     13:14,     13:20,      06分,       254,         0,     215/-,           -/-/-,            -/-
  6,      玉门,     14:04,     14:06,      02分,       304,         0,     254/-,           -/-/-,            -/-
  7,    柳园南,     15:01,     15:04,      03分,       361,         0,     304/-,           -/-/-,            -/-
  8,      哈密,     16:30,     16:36,      06分,       450,         0,     385/-,           -/-/-,            -/-
  9,      吐哈,     17:54,     17:57,      03分,       534,         0,   461.5/-,           -/-/-,            -/-
 10,  吐鲁番北,     18:38,     18:41,      03分,       578,         0,   499.5/-,           -/-/-,            -/-
 11,乌鲁木齐南,     19:38,     19:48,      10分,       638,         0,   548.5/-,           -/-/-,            -/-
 12,  乌鲁木齐,     20:00,     20:00,      00分,       660,         0,   548.5/-,           -/-/-,            -/-
