   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     15:57,         -,         -,         -,         -,               -,              -
  2,    松江南,     16:11,     16:13,      02分,        14,         0,     9.5/-,           -/-/-,            -/-
  3,      桐乡,     16:38,     16:40,      02分,        41,         0,    34.5/-,           -/-/-,            -/-
  4,    杭州东,     16:58,     17:00,      02分,        61,         0,      49/-,           -/-/-,            -/-
  5,    绍兴北,     17:19,     17:21,      02分,        82,         0,    62.5/-,           -/-/-,            -/-
  6,    上虞北,     17:33,     17:35,      02分,        96,         0,      72/-,           -/-/-,            -/-
  7,    余姚北,     17:46,     17:48,      02分,       109,         0,    81.5/-,           -/-/-,            -/-
  8,      宁波,     18:09,     18:13,      04分,       132,         0,      97/-,           -/-/-,            -/-
  9,      临海,     18:58,     19:00,      02分,       181,         0,     135/-,           -/-/-,            -/-
 10,      台州,     19:12,     19:14,      02分,       195,         0,   141.5/-,           -/-/-,            -/-
 11,      乐清,     19:45,     19:47,      02分,       228,         0,   167.5/-,           -/-/-,            -/-
 12,    温州南,     20:05,     20:07,      02分,       248,         0,     178/-,           -/-/-,            -/-
 13,      鳌江,     20:24,     20:26,      02分,       267,         0,     189/-,           -/-/-,            -/-
 14,      福鼎,     20:48,     20:50,      02分,       291,         0,   205.5/-,           -/-/-,            -/-
 15,      福安,     21:20,     21:22,      02分,       323,         0,     230/-,           -/-/-,            -/-
 16,      宁德,     21:34,     21:36,      02分,       337,         0,     238/-,           -/-/-,            -/-
 17,    福州南,     22:11,     22:11,      00分,       374,         0,     264/-,           -/-/-,            -/-
