   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     11:44,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      金州,     11:55,     11:57,       2分,        11,        14,    7.5/12,           -/-/-,           -/-
  3,    登沙河,     12:15,     12:17,       2分,        31,        50, 18.5/29.5,           -/-/-,           -/-
  4,    杏树屯,     12:24,     12:26,       2分,        40,        59,     22/35,           -/-/-,           -/-
  5,      皮口,     12:38,     12:40,       2分,        54,        84,     31/50,           -/-/-,           -/-
  6,    庄河北,     13:03,     13:05,       2分,        79,       146,   54/86.5,           -/-/-,           -/-
  7,      青堆,     13:18,     13:20,       2分,        94,       174,  64.5/103,           -/-/-,           -/-
  8,    大孤山,     13:34,     13:36,       2分,       110,       207,76.5/122.5,           -/-/-,           -/-
  9,    北井子,     13:48,     13:50,       2分,       124,       236,  87.5/140,           -/-/-,           -/-
 10,    东港北,     14:00,     14:02,       2分,       136,       255,  94.5/151,           -/-/-,           -/-
 11,    丹东西,     14:11,     14:13,       2分,       147,       271,100.5/160.5,           -/-/-,           -/-
 12,      丹东,     14:25,     14:54,      29分,       161,       293,108.5/173.5,           -/-/-,           -/-
 13,  五龙背东,     15:04,     15:06,       2分,       200,       311, 114.5/181,           -/-/-,           -/-
 14,  通远堡西,     15:27,     15:29,       2分,       223,       378, 134.5/205,           -/-/-,           -/-
 15,      本溪,     15:49,     15:51,       2分,       245,       440,   154/228,           -/-/-,           -/-
 16,  本溪新城,     16:04,     16:06,       2分,       260,       467,   162/238,           -/-/-,           -/-
 17,    沈阳南,     16:22,     16:24,       2分,       278,       501,172.5/250.5,           -/-/-,           -/-
 18,      沈阳,     16:36,         -,          ,       292,       516,178.5/260.5,           -/-/-,           -/-
