   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     15:06,         -,         -,         -,         -,               -,              -
  2,      汕尾,     16:04,     16:06,      02分,        58,         0,    45.5/-,           -/-/-,            -/-
  3,      陆丰,     16:22,     16:24,      02分,        76,         0,      56/-,           -/-/-,            -/-
  4,      潮阳,     17:00,     17:02,      02分,       114,         0,    81.5/-,           -/-/-,            -/-
  5,      潮汕,     17:18,     17:20,      02分,       132,         0,   101.5/-,           -/-/-,            -/-
  6,      饶平,     17:39,     17:41,      02分,       153,         0,   101.5/-,           -/-/-,            -/-
  7,      诏安,     17:51,     17:53,      02分,       165,         0,     107/-,           -/-/-,            -/-
  8,      漳浦,     18:17,     18:19,      02分,       191,         0,   125.5/-,           -/-/-,            -/-
  9,      漳州,     18:37,     18:39,      02分,       211,         0,     138/-,           -/-/-,            -/-
 10,    厦门北,     18:58,     19:08,      10分,       232,         0,   150.5/-,           -/-/-,            -/-
 11,      泉州,     19:34,     19:36,      02分,       268,         0,   171.5/-,           -/-/-,            -/-
 12,      莆田,     20:01,     20:03,      02分,       295,         0,     192/-,           -/-/-,            -/-
 13,    福州南,     20:34,     20:34,      00分,       328,         0,     217/-,           -/-/-,            -/-
