   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     15:57,         -,         -,         -,         -,               -,              -
  2,      晋江,     16:15,     16:17,      02分,        18,         0,    12.5/-,           -/-/-,            -/-
  3,      泉州,     16:28,     16:30,      02分,        31,         0,    20.5/-,           -/-/-,            -/-
  4,      惠安,     16:40,     16:42,      02分,        43,         0,      26/-,           -/-/-,            -/-
  5,      莆田,     17:01,     17:03,      02分,        64,         0,    40.5/-,           -/-/-,            -/-
  6,      涵江,     17:13,     17:15,      02分,        76,         0,    46.5/-,           -/-/-,            -/-
  7,    福州南,     17:39,     17:43,      04分,       102,         0,    65.5/-,           -/-/-,            -/-
  8,      罗源,     18:10,     18:12,      02分,       133,         0,    84.5/-,           -/-/-,            -/-
  9,      福安,     18:32,     18:34,      02分,       155,         0,   100.5/-,           -/-/-,            -/-
 10,      福鼎,     19:04,     19:06,      02分,       187,         0,   124.5/-,           -/-/-,            -/-
 11,    温州南,     19:42,     19:44,      02分,       225,         0,     152/-,           -/-/-,            -/-
 12,      永嘉,     19:54,     19:56,      02分,       237,         0,     158/-,           -/-/-,            -/-
 13,      温岭,     20:25,     20:27,      02分,       268,         0,     181/-,           -/-/-,            -/-
 14,      台州,     20:38,     20:40,      02分,       281,         0,     188/-,           -/-/-,            -/-
 15,      宁波,     21:36,     21:40,      04分,       339,         0,     238/-,           -/-/-,            -/-
 16,    绍兴北,     22:15,     22:17,      02分,       378,         0,     268/-,           -/-/-,            -/-
 17,    杭州东,     22:37,     22:37,      00分,       400,         0,   281.5/-,           -/-/-,            -/-
