   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     15:35,         -,         -,         -,         -,               -,              -
  2,      泉州,     16:00,     16:02,      02分,        25,         0,    20.5/-,           -/-/-,            -/-
  3,      莆田,     16:27,     16:31,      04分,        52,         0,    40.5/-,           -/-/-,            -/-
  4,    福州南,     17:01,     17:05,      04分,        86,         0,    65.5/-,           -/-/-,            -/-
  5,      罗源,     17:32,     17:34,      02分,       117,         0,    84.5/-,           -/-/-,            -/-
  6,      霞浦,     18:04,     18:06,      02分,       149,         0,   109.5/-,           -/-/-,            -/-
  7,      福鼎,     18:26,     18:28,      02分,       171,         0,   124.5/-,           -/-/-,            -/-
  8,      鳌江,     18:49,     18:51,      02分,       194,         0,     141/-,           -/-/-,            -/-
  9,    温州南,     19:09,     19:11,      02分,       214,         0,     152/-,           -/-/-,            -/-
 10,      乐清,     19:26,     19:28,      02分,       231,         0,     162/-,           -/-/-,            -/-
 11,      台州,     20:00,     20:02,      02分,       265,         0,     188/-,           -/-/-,            -/-
 12,      宁海,     20:31,     20:33,      02分,       296,         0,     212/-,           -/-/-,            -/-
 13,      宁波,     21:03,     21:07,      04分,       328,         0,     238/-,           -/-/-,            -/-
 14,    上虞北,     21:40,     21:42,      02分,       365,         0,   258.5/-,           -/-/-,            -/-
 15,    绍兴北,     21:55,     21:57,      02分,       380,         0,     268/-,           -/-/-,            -/-
 16,    杭州东,     22:18,     22:18,      00分,       403,         0,   281.5/-,           -/-/-,            -/-
