   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      九江,         -,     09:18,         -,         -,         -,         -,               -,              -
  2,      德安,     09:40,     09:42,      02分,        22,         0,    15.5/-,           -/-/-,            -/-
  3,    共青城,     09:48,     09:50,      02分,        30,         0,    18.5/-,           -/-/-,            -/-
  4,      永修,     10:02,     10:04,      02分,        44,         0,    26.5/-,           -/-/-,            -/-
  5,      南昌,     10:25,     10:32,      07分,        67,         0,    39.5/-,           -/-/-,            -/-
  6,      抚州,     11:22,     11:24,      02分,       124,         0,    69.5/-,           -/-/-,            -/-
  7,      南丰,     11:53,     11:55,      02分,       155,         0,    92.5/-,           -/-/-,            -/-
  8,  建宁县北,     12:14,     12:16,      02分,       176,         0,     107/-,           -/-/-,            -/-
  9,      将乐,     12:43,     12:45,      02分,       205,         0,   128.5/-,           -/-/-,            -/-
 10,    三明北,     13:04,     13:06,      02分,       226,         0,     143/-,           -/-/-,            -/-
 11,      尤溪,     13:25,     13:27,      02分,       247,         0,     155/-,           -/-/-,            -/-
 12,      福州,     14:22,     14:22,      00分,       304,         0,     200/-,           -/-/-,            -/-
