   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     07:30,         -,         -,         -,         -,               -,              -
  2,      奉化,     07:47,     07:49,      02分,        17,         0,    15.5/-,           -/-/-,            -/-
  3,    三门县,     08:14,     08:16,      02分,        44,         0,    35.5/-,           -/-/-,            -/-
  4,      临海,     08:27,     08:29,      02分,        57,         0,    42.5/-,           -/-/-,            -/-
  5,      乐清,     09:08,     09:10,      02分,        98,         0,      75/-,           -/-/-,            -/-
  6,    温州南,     09:27,     09:29,      02分,       117,         0,    85.5/-,           -/-/-,            -/-
  7,      鳌江,     09:47,     09:49,      02分,       137,         0,    96.5/-,           -/-/-,            -/-
  8,      福安,     10:36,     10:38,      02分,       186,         0,   137.5/-,           -/-/-,            -/-
  9,      宁德,     10:50,     10:52,      02分,       200,         0,   145.5/-,           -/-/-,            -/-
 10,    福州南,     11:27,     11:32,      05分,       237,         0,   171.5/-,           -/-/-,            -/-
 11,      福清,     11:46,     11:48,      02分,       256,         0,     182/-,           -/-/-,            -/-
 12,      涵江,     12:02,     12:04,      02分,       272,         0,     191/-,           -/-/-,            -/-
 13,      泉州,     12:35,     12:37,      02分,       305,         0,     217/-,           -/-/-,            -/-
 14,    厦门北,     13:03,     13:03,      00分,       333,         0,     238/-,           -/-/-,            -/-
