   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     07:37,         -,         -,         -,         -,               -,              -
  2,      宁德,     08:11,     08:13,      02分,        34,         0,    25.5/-,           -/-/-,            -/-
  3,    太姥山,     08:45,     08:47,      02分,        68,         0,    52.5/-,           -/-/-,            -/-
  4,      福鼎,     08:57,     08:59,      02分,        80,         0,    58.5/-,           -/-/-,            -/-
  5,      苍南,     09:15,     09:17,      02分,        98,         0,    68.5/-,           -/-/-,            -/-
  6,    温州南,     09:41,     09:43,      02分,       124,         0,    85.5/-,           -/-/-,            -/-
  7,      绅坊,     10:04,     10:06,      02分,       147,         0,   101.5/-,           -/-/-,            -/-
  8,      台州,     10:32,     10:34,      02分,       175,         0,   122.5/-,           -/-/-,            -/-
  9,      宁波,     11:29,     11:33,      04分,       232,         0,   171.5/-,           -/-/-,            -/-
 10,    余姚北,     11:53,     11:55,      02分,       256,         0,     182/-,           -/-/-,            -/-
 11,    绍兴北,     12:14,     12:16,      02分,       277,         0,   201.5/-,           -/-/-,            -/-
 12,    杭州东,     12:36,     12:38,      02分,       299,         0,     215/-,           -/-/-,            -/-
 13,    嘉兴南,     13:02,     13:04,      02分,       325,         0,     238/-,           -/-/-,            -/-
 14,    金山北,     13:18,     13:27,      09分,       341,         0,     249/-,           -/-/-,            -/-
 15,    松江南,     13:36,     13:40,      04分,       359,         0,   254.5/-,           -/-/-,            -/-
 16,  上海虹桥,     13:55,     13:55,      00分,       378,         0,     264/-,           -/-/-,            -/-
