   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     06:50,         -,         -,         -,         -,               -,              -
  2,      尤溪,     07:44,     07:46,      02分,        54,         0,    44.5/-,           -/-/-,            -/-
  3,    三明北,     08:05,     08:07,      02分,        75,         0,      57/-,           -/-/-,            -/-
  4,      泰宁,     08:40,     08:42,      02分,       110,         0,      84/-,           -/-/-,            -/-
  5,  建宁县北,     08:55,     08:57,      02分,       125,         0,      93/-,           -/-/-,            -/-
  6,      抚州,     09:41,     09:43,      02分,       171,         0,   130.5/-,           -/-/-,            -/-
  7,    南昌西,     10:21,     10:29,      08分,       211,         0,   160.5/-,           -/-/-,            -/-
  8,      武汉,     12:50,     12:53,      03分,       360,         0,   271.5/-,           -/-/-,            -/-
  9,      汉口,     13:14,     13:23,      09分,       384,         0,   271.5/-,           -/-/-,            -/-
 10,      汉川,     13:46,     13:48,      02分,       416,         0,     285/-,           -/-/-,            -/-
 11,    天门南,     14:03,     14:05,      02分,       433,         0,     296/-,           -/-/-,            -/-
 12,      潜江,     14:25,     14:27,      02分,       455,         0,     311/-,           -/-/-,            -/-
 13,      荆州,     14:53,     14:55,      02分,       483,         0,   331.5/-,           -/-/-,            -/-
 14,    宜昌东,     15:29,     15:34,      05分,       519,         0,     357/-,           -/-/-,            -/-
 15,      建始,     17:01,     17:03,      02分,       611,         0,     410/-,           -/-/-,            -/-
 16,      恩施,     17:26,     17:31,      05分,       636,         0,     420/-,           -/-/-,            -/-
 17,      利川,     18:07,     18:09,      02分,       677,         0,     438/-,           -/-/-,            -/-
 18,    涪陵北,     19:18,     19:20,      02分,       748,         0,   492.5/-,           -/-/-,            -/-
 19,    重庆北,     19:58,     20:07,      09分,       788,         0,   519.5/-,           -/-/-,            -/-
 20,      合川,     20:32,     20:35,      03分,       822,         0,     540/-,           -/-/-,            -/-
 21,      潼南,     20:59,     21:01,      02分,       849,         0,     555/-,           -/-/-,            -/-
 22,    成都东,     22:17,     22:17,      00分,       927,         0,     616/-,           -/-/-,            -/-
