   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     07:02,         -,         -,         -,         -,               -,              -
  2,    金山北,     07:20,     07:26,      06分,        18,         0,      15/-,           -/-/-,            -/-
  3,    嘉兴南,     07:40,     07:43,      03分,        38,         0,      26/-,           -/-/-,            -/-
  4,    杭州东,     08:08,     08:15,      07分,        66,         0,      49/-,           -/-/-,            -/-
  5,    绍兴北,     08:34,     08:36,      02分,        92,         0,    62.5/-,           -/-/-,            -/-
  6,    上虞北,     08:48,     08:50,      02分,       106,         0,      72/-,           -/-/-,            -/-
  7,      宁波,     09:18,     09:22,      04分,       136,         0,      96/-,           -/-/-,            -/-
  8,      奉化,     09:39,     09:41,      02分,       157,         0,     108/-,           -/-/-,            -/-
  9,      台州,     10:21,     10:23,      02分,       199,         0,   141.5/-,           -/-/-,            -/-
 10,      温岭,     10:34,     10:36,      02分,       212,         0,     149/-,           -/-/-,            -/-
 11,      乐清,     11:00,     11:02,      02分,       238,         0,   166.5/-,           -/-/-,            -/-
 12,    温州南,     11:19,     11:21,      02分,       257,         0,     168/-,           -/-/-,            -/-
 13,      苍南,     11:46,     11:48,      02分,       284,         0,   194.5/-,           -/-/-,            -/-
 14,      福鼎,     12:04,     12:06,      02分,       302,         0,   205.5/-,           -/-/-,            -/-
 15,      福安,     12:35,     12:37,      02分,       333,         0,     230/-,           -/-/-,            -/-
 16,    福州南,     13:20,     13:24,      04分,       378,         0,     264/-,           -/-/-,            -/-
 17,      莆田,     13:54,     13:57,      03分,       412,         0,     289/-,           -/-/-,            -/-
 18,      泉州,     14:22,     14:25,      03分,       440,         0,   309.5/-,           -/-/-,            -/-
 19,    厦门北,     14:51,     14:51,      00分,       469,         0,   330.5/-,           -/-/-,            -/-
